日期,股票代码,名称,收盘价
1998-04-14,'000001,上证指数,1313.721
1998-04-13,'000001,上证指数,1318.748
1998-04-10,'000001,上证指数,1311.514
1998-04-09,'000001,上证指数,1297.225
1998-04-08,'000001,上证指数,1322.793
1998-04-07,'000001,上证指数,1303.14
1998-04-06,'000001,上证指数,1306.378
1998-04-03,'000001,上证指数,1286.084
1998-04-02,'000001,上证指数,1269.015
1998-04-01,'000001,上证指数,1254.965
1998-03-31,'000001,上证指数,1243.016
1998-03-30,'000001,上证指数,1249.435
1998-03-27,'000001,上证指数,1223.565
1998-03-26,'000001,上证指数,1188.865
1998-03-25,'000001,上证指数,1191.553
1998-03-24,'000001,上证指数,1194.017
1998-03-23,'000001,上证指数,1179.869
1998-03-20,'000001,上证指数,1187.501
1998-03-19,'000001,上证指数,1188.715
1998-03-18,'000001,上证指数,1193.909
1998-03-17,'000001,上证指数,1202.835
1998-03-16,'000001,上证指数,1188.482
1998-03-13,'000001,上证指数,1184.961
1998-03-12,'000001,上证指数,1178.97
1998-03-11,'000001,上证指数,1190.037
1998-03-10,'000001,上证指数,1199.832
1998-03-09,'000001,上证指数,1200.834
1998-03-06,'000001,上证指数,1206.452
1998-03-05,'000001,上证指数,1207.541
1998-03-04,'000001,上证指数,1213.253
1998-03-03,'000001,上证指数,1201.789
1998-03-02,'000001,上证指数,1188.306
1998-02-27,'000001,上证指数,1206.53
1998-02-26,'000001,上证指数,1206.674
1998-02-25,'000001,上证指数,1194.673
1998-02-24,'000001,上证指数,1208.218
1998-02-23,'000001,上证指数,1208.603
1998-02-20,'000001,上证指数,1226.02
1998-02-19,'000001,上证指数,1232.584
1998-02-18,'000001,上证指数,1229.831
1998-02-17,'000001,上证指数,1238.5
1998-02-16,'000001,上证指数,1236.236
1998-02-13,'000001,上证指数,1245.911
1998-02-12,'000001,上证指数,1246.295
1998-02-11,'000001,上证指数,1250.238
1998-02-10,'000001,上证指数,1236.513
1998-02-09,'000001,上证指数,1248.04
1998-01-23,'000001,上证指数,1222.913
1998-01-22,'000001,上证指数,1204.43
1998-01-21,'000001,上证指数,1200.203
1998-01-20,'000001,上证指数,1203.715
1998-01-19,'000001,上证指数,1213.129
1998-01-16,'000001,上证指数,1213.962
1998-01-15,'000001,上证指数,1215.431
1998-01-14,'000001,上证指数,1202.215
1998-01-13,'000001,上证指数,1167.647
1998-01-12,'000001,上证指数,1226.966
1998-01-09,'000001,上证指数,1239.901
1998-01-08,'000001,上证指数,1237.164
1998-01-07,'000001,上证指数,1244.07
1998-01-06,'000001,上证指数,1233.62
1998-01-05,'000001,上证指数,1220.473
1997-12-31,'000001,上证指数,1194.102
1997-12-30,'000001,上证指数,1181.143
1997-12-29,'000001,上证指数,1186.606
1997-12-26,'000001,上证指数,1191.919
1997-12-25,'000001,上证指数,1181.278
1997-12-24,'000001,上证指数,1169.664
1997-12-23,'000001,上证指数,1171.254
1997-12-22,'000001,上证指数,1169.007
1997-12-19,'000001,上证指数,1160.768
1997-12-18,'000001,上证指数,1154.166
1997-12-17,'000001,上证指数,1146.522
1997-12-16,'000001,上证指数,1174.802
1997-12-15,'000001,上证指数,1168.026
1997-12-12,'000001,上证指数,1153.84
1997-12-11,'000001,上证指数,1159.169
1997-12-10,'000001,上证指数,1157.842
1997-12-09,'000001,上证指数,1148.171
1997-12-08,'000001,上证指数,1139.364
1997-12-05,'000001,上证指数,1136.204
1997-12-04,'000001,上证指数,1135.873
1997-12-03,'000001,上证指数,1122.546
1997-12-02,'000001,上证指数,1130.167
1997-12-01,'000001,上证指数,1133.087
1997-11-28,'000001,上证指数,1139.628
1997-11-27,'000001,上证指数,1122.516
1997-11-26,'000001,上证指数,1143.818
1997-11-25,'000001,上证指数,1125.528
1997-11-24,'000001,上证指数,1124.941
1997-11-21,'000001,上证指数,1158.555
1997-11-20,'000001,上证指数,1172.427
1997-11-19,'000001,上证指数,1181.627
1997-11-18,'000001,上证指数,1183.349
1997-11-17,'000001,上证指数,1191.333
1997-11-14,'000001,上证指数,1197.832
1997-11-13,'000001,上证指数,1185.024
1997-11-12,'000001,上证指数,1174.189
1997-11-11,'000001,上证指数,1186.634
1997-11-10,'000001,上证指数,1185.784
1997-11-07,'000001,上证指数,1195.141
1997-11-06,'000001,上证指数,1181.123
1997-11-05,'000001,上证指数,1194.038
1997-11-04,'000001,上证指数,1184.7
1997-11-03,'000001,上证指数,1180.854
1997-10-31,'000001,上证指数,1180.393
1997-10-30,'000001,上证指数,1174.846
1997-10-29,'000001,上证指数,1184.086
1997-10-28,'000001,上证指数,1177.924
1997-10-27,'000001,上证指数,1235.827
1997-10-24,'000001,上证指数,1178.306
1997-10-23,'000001,上证指数,1173.364
1997-10-22,'000001,上证指数,1177.52
1997-10-21,'000001,上证指数,1191.87
1997-10-20,'000001,上证指数,1187.368
1997-10-17,'000001,上证指数,1176.489
1997-10-16,'000001,上证指数,1150.307
1997-10-15,'000001,上证指数,1125.782
1997-10-14,'000001,上证指数,1117.928
1997-10-13,'000001,上证指数,1119.817
1997-10-10,'000001,上证指数,1130.785
1997-10-09,'000001,上证指数,1122.466
1997-10-08,'000001,上证指数,1134.868
1997-10-07,'000001,上证指数,1102.573
1997-10-06,'000001,上证指数,1098.903
1997-09-30,'000001,上证指数,1097.383
1997-09-29,'000001,上证指数,1084.072
1997-09-26,'000001,上证指数,1109.634
1997-09-25,'000001,上证指数,1117.01
1997-09-24,'000001,上证指数,1110.012
1997-09-23,'000001,上证指数,1041.965
1997-09-22,'000001,上证指数,1103.974
1997-09-19,'000001,上证指数,1184.521
1997-09-18,'000001,上证指数,1172.366
1997-09-17,'000001,上证指数,1167.557
1997-09-16,'000001,上证指数,1187.22
1997-09-15,'000001,上证指数,1179.286
1997-09-12,'000001,上证指数,1208.697
1997-09-11,'000001,上证指数,1242.713
1997-09-10,'000001,上证指数,1256.041
1997-09-09,'000001,上证指数,1231.027
1997-09-08,'000001,上证指数,1255.229
1997-09-05,'000001,上证指数,1251.55
1997-09-04,'000001,上证指数,1251.298
1997-09-03,'000001,上证指数,1240.82
1997-09-02,'000001,上证指数,1226.303
1997-09-01,'000001,上证指数,1229.865
1997-08-29,'000001,上证指数,1221.064
1997-08-28,'000001,上证指数,1213.892
1997-08-27,'000001,上证指数,1198.513
1997-08-26,'000001,上证指数,1194.043
1997-08-25,'000001,上证指数,1184.096
1997-08-22,'000001,上证指数,1171.833
1997-08-21,'000001,上证指数,1164.545
1997-08-20,'000001,上证指数,1144.639
1997-08-19,'000001,上证指数,1132.905
1997-08-18,'000001,上证指数,1134.634
1997-08-15,'000001,上证指数,1143.064
1997-08-14,'000001,上证指数,1168.113
1997-08-13,'000001,上证指数,1120.127
1997-08-12,'000001,上证指数,1146.809
1997-08-11,'000001,上证指数,1184.083
1997-08-08,'000001,上证指数,1206.053
1997-08-07,'000001,上证指数,1199.24
1997-08-06,'000001,上证指数,1171.941
1997-08-05,'000001,上证指数,1196.274
1997-08-04,'000001,上证指数,1200.333
1997-08-01,'000001,上证指数,1192.828
1997-07-31,'000001,上证指数,1189.76
1997-07-30,'000001,上证指数,1179.421
1997-07-29,'000001,上证指数,1153.229
1997-07-28,'000001,上证指数,1141.777
1997-07-25,'000001,上证指数,1170.862
1997-07-24,'000001,上证指数,1174.217
1997-07-23,'000001,上证指数,1198.861
1997-07-22,'000001,上证指数,1208.248
1997-07-21,'000001,上证指数,1193.525
1997-07-18,'000001,上证指数,1209.857
1997-07-17,'000001,上证指数,1197.226
1997-07-16,'000001,上证指数,1190.826
1997-07-15,'000001,上证指数,1200.114
1997-07-14,'000001,上证指数,1185.72
1997-07-11,'000001,上证指数,1154.794
1997-07-10,'000001,上证指数,1120.154
1997-07-09,'000001,上证指数,1120.841
1997-07-08,'000001,上证指数,1109.666
1997-07-07,'000001,上证指数,1096.819
1997-07-04,'000001,上证指数,1159.342
1997-07-03,'000001,上证指数,1150.623
1997-07-02,'000001,上证指数,1199.061
1997-06-27,'000001,上证指数,1250.272
1997-06-26,'000001,上证指数,1284.459
1997-06-25,'000001,上证指数,1297.592
1997-06-24,'000001,上证指数,1303.928
1997-06-23,'000001,上证指数,1283.495
1997-06-20,'000001,上证指数,1291.199
1997-06-19,'000001,上证指数,1230.74
1997-06-18,'000001,上证指数,1232.68
1997-06-17,'000001,上证指数,1245.934
1997-06-16,'000001,上证指数,1261.466
1997-06-13,'000001,上证指数,1243.979
1997-06-12,'000001,上证指数,1212.766
1997-06-11,'000001,上证指数,1220.395
1997-06-10,'000001,上证指数,1241.742
1997-06-09,'000001,上证指数,1274.92
1997-06-06,'000001,上证指数,1275.304
1997-06-05,'000001,上证指数,1360.232
1997-06-04,'000001,上证指数,1361.186
1997-06-03,'000001,上证指数,1338.756
1997-06-02,'000001,上证指数,1336.283
1997-05-30,'000001,上证指数,1285.182
1997-05-29,'000001,上证指数,1263.349
1997-05-28,'000001,上证指数,1270.351
1997-05-27,'000001,上证指数,1281.744
1997-05-26,'000001,上证指数,1251.551
1997-05-23,'000001,上证指数,1254.266
1997-05-22,'000001,上证指数,1235.223
1997-05-21,'000001,上证指数,1354.882
1997-05-20,'000001,上证指数,1381.115
1997-05-19,'000001,上证指数,1344.611
1997-05-16,'000001,上证指数,1315.921
1997-05-15,'000001,上证指数,1417.674
1997-05-14,'000001,上证指数,1379.22
1997-05-13,'000001,上证指数,1464.282
1997-05-12,'000001,上证指数,1500.398
1997-05-09,'000001,上证指数,1467.227
1997-05-08,'000001,上证指数,1405.184
1997-05-07,'000001,上证指数,1495.457
1997-05-06,'000001,上证指数,1482.993
1997-05-05,'000001,上证指数,1448.926
1997-04-30,'000001,上证指数,1393.749
1997-04-29,'000001,上证指数,1376.77
1997-04-28,'000001,上证指数,1351.997
1997-04-25,'000001,上证指数,1364.975
1997-04-24,'000001,上证指数,1380.281
1997-04-23,'000001,上证指数,1378.842
1997-04-22,'000001,上证指数,1365.497
1997-04-21,'000001,上证指数,1362.075
1997-04-18,'000001,上证指数,1338.033
1997-04-17,'000001,上证指数,1323.369
1997-04-16,'000001,上证指数,1327.784
1997-04-15,'000001,上证指数,1324.956
1997-04-14,'000001,上证指数,1316.92
1997-04-11,'000001,上证指数,1278.525
1997-04-10,'000001,上证指数,1281.891
1997-04-09,'000001,上证指数,1286.849
1997-04-08,'000001,上证指数,1247.264
1997-04-07,'000001,上证指数,1276.409
1997-04-04,'000001,上证指数,1260.963
1997-04-03,'000001,上证指数,1246.03
1997-04-02,'000001,上证指数,1233.847
1997-04-01,'000001,上证指数,1241.028
1997-03-31,'000001,上证指数,1234.617
1997-03-28,'000001,上证指数,1202.668
1997-03-27,'000001,上证指数,1214.257
1997-03-26,'000001,上证指数,1215.308
1997-03-25,'000001,上证指数,1197.844
1997-03-24,'000001,上证指数,1191.732
1997-03-21,'000001,上证指数,1167.168
1997-03-20,'000001,上证指数,1120.719
1997-03-19,'000001,上证指数,1161.265
1997-03-18,'000001,上证指数,1162.634
1997-03-17,'000001,上证指数,1158.476
1997-03-14,'000001,上证指数,1125.8
1997-03-13,'000001,上证指数,1117.281
1997-03-12,'000001,上证指数,1126.162
1997-03-11,'000001,上证指数,1109.733
1997-03-10,'000001,上证指数,1099.679
1997-03-07,'000001,上证指数,1077.72
1997-03-06,'000001,上证指数,1079.134
1997-03-05,'000001,上证指数,1052.147
1997-03-04,'000001,上证指数,1068.163
1997-03-03,'000001,上证指数,1063.045
1997-02-28,'000001,上证指数,1040.273
1997-02-27,'000001,上证指数,1025.3
1997-02-26,'000001,上证指数,1031.514
1997-02-25,'000001,上证指数,1017.958
1997-02-24,'000001,上证指数,1009.564
1997-02-21,'000001,上证指数,1017.131
1997-02-20,'000001,上证指数,965.082
1997-02-19,'000001,上证指数,962.691
1997-02-18,'000001,上证指数,894.847
1997-02-17,'000001,上证指数,982.404
1997-01-31,'000001,上证指数,964.742
1997-01-30,'000001,上证指数,960.171
1997-01-29,'000001,上证指数,962.102
1997-01-28,'000001,上证指数,956.311
1997-01-27,'000001,上证指数,959.057
1997-01-24,'000001,上证指数,953.918
1997-01-23,'000001,上证指数,945.8
1997-01-22,'000001,上证指数,942.436
1997-01-21,'000001,上证指数,929.113
1997-01-20,'000001,上证指数,933.28
1997-01-17,'000001,上证指数,919.851
1997-01-16,'000001,上证指数,915.006
1997-01-15,'000001,上证指数,916.718
1997-01-14,'000001,上证指数,907.85
1997-01-13,'000001,上证指数,929.521
1997-01-10,'000001,上证指数,918.401
1997-01-09,'000001,上证指数,906.975
1997-01-08,'000001,上证指数,896.408
1997-01-07,'000001,上证指数,898.171
1997-01-06,'000001,上证指数,876.495
1997-01-03,'000001,上证指数,899.613
1997-01-02,'000001,上证指数,919.435
1996-12-31,'000001,上证指数,917.018
1996-12-30,'000001,上证指数,934.213
1996-12-27,'000001,上证指数,922.348
1996-12-26,'000001,上证指数,924.235
1996-12-25,'000001,上证指数,895.177
1996-12-24,'000001,上证指数,865.577
1996-12-23,'000001,上证指数,902.014
1996-12-20,'000001,上证指数,885.238
1996-12-19,'000001,上证指数,902.423
1996-12-18,'000001,上证指数,972.73
1996-12-17,'000001,上证指数,905.579
1996-12-16,'000001,上证指数,1000.022
1996-12-13,'000001,上证指数,1110.038
1996-12-12,'000001,上证指数,1177.136
1996-12-11,'000001,上证指数,1244.9
1996-12-10,'000001,上证指数,1230.254
1996-12-09,'000001,上证指数,1247.658
1996-12-06,'000001,上证指数,1212.889
1996-12-05,'000001,上证指数,1212.081
1996-12-04,'000001,上证指数,1169.92
1996-12-03,'000001,上证指数,1122.989
1996-12-02,'000001,上证指数,1134.523
1996-11-29,'000001,上证指数,1032.947
1996-11-28,'000001,上证指数,992.639
1996-11-27,'000001,上证指数,980.381
1996-11-26,'000001,上证指数,967.589
1996-11-25,'000001,上证指数,976.55
1996-11-22,'000001,上证指数,951.832
1996-11-21,'000001,上证指数,940.773
1996-11-20,'000001,上证指数,1014.925
1996-11-19,'000001,上证指数,1015.958
1996-11-18,'000001,上证指数,1004.689
1996-11-15,'000001,上证指数,950.827
1996-11-14,'000001,上证指数,953.19
1996-11-13,'000001,上证指数,940.522
1996-11-12,'000001,上证指数,943.003
1996-11-11,'000001,上证指数,933.969
1996-11-08,'000001,上证指数,919.674
1996-11-07,'000001,上证指数,928.141
1996-11-06,'000001,上证指数,915.051
1996-11-05,'000001,上证指数,928.029
1996-11-04,'000001,上证指数,945.117
1996-11-01,'000001,上证指数,930.789
1996-10-31,'000001,上证指数,976.71
1996-10-30,'000001,上证指数,958.939
1996-10-29,'000001,上证指数,1017.518
1996-10-28,'000001,上证指数,1022.864
1996-10-25,'000001,上证指数,1012.672
1996-10-24,'000001,上证指数,1007.914
1996-10-23,'000001,上证指数,1010.834
1996-10-22,'000001,上证指数,976.471
1996-10-21,'000001,上证指数,964.392
1996-10-18,'000001,上证指数,939.932
1996-10-17,'000001,上证指数,952.322
1996-10-16,'000001,上证指数,933.883
1996-10-15,'000001,上证指数,937.293
1996-10-14,'000001,上证指数,940.786
1996-10-11,'000001,上证指数,909.894
1996-10-10,'000001,上证指数,904.095
1996-10-09,'000001,上证指数,874.011
1996-10-08,'000001,上证指数,877.607
1996-10-07,'000001,上证指数,864.663
1996-10-04,'000001,上证指数,863.459
1996-10-03,'000001,上证指数,865.486
1996-09-27,'000001,上证指数,875.525
1996-09-26,'000001,上证指数,854.664
1996-09-25,'000001,上证指数,835.181
1996-09-24,'000001,上证指数,849.924
1996-09-23,'000001,上证指数,851.986
1996-09-20,'000001,上证指数,805.538
1996-09-19,'000001,上证指数,769.099
1996-09-18,'000001,上证指数,760.756
1996-09-17,'000001,上证指数,776.479
1996-09-16,'000001,上证指数,778.293
1996-09-13,'000001,上证指数,779.069
1996-09-12,'000001,上证指数,757.087
1996-09-11,'000001,上证指数,769.245
1996-09-10,'000001,上证指数,764.449
1996-09-09,'000001,上证指数,793.586
1996-09-06,'000001,上证指数,801.234
1996-09-05,'000001,上证指数,814.383
1996-09-04,'000001,上证指数,812.015
1996-09-03,'000001,上证指数,800.223
1996-09-02,'000001,上证指数,804.778
1996-08-30,'000001,上证指数,809.938
1996-08-29,'000001,上证指数,788.734
1996-08-28,'000001,上证指数,796.839
1996-08-27,'000001,上证指数,787.467
1996-08-26,'000001,上证指数,773.068
1996-08-23,'000001,上证指数,803.693
1996-08-22,'000001,上证指数,818.196
1996-08-21,'000001,上证指数,833.606
1996-08-20,'000001,上证指数,822.442
1996-08-19,'000001,上证指数,835.209
1996-08-16,'000001,上证指数,853.87
1996-08-15,'000001,上证指数,865.827
1996-08-14,'000001,上证指数,871.645
1996-08-13,'000001,上证指数,874.805
1996-08-12,'000001,上证指数,886.046
1996-08-09,'000001,上证指数,871.604
1996-08-08,'000001,上证指数,875.999
1996-08-07,'000001,上证指数,867.267
1996-08-06,'000001,上证指数,862.223
1996-08-05,'000001,上证指数,853.193
1996-08-02,'000001,上证指数,838.875
1996-08-01,'000001,上证指数,835.105
1996-07-31,'000001,上证指数,822.477
1996-07-30,'000001,上证指数,836.932
1996-07-29,'000001,上证指数,855.421
1996-07-26,'000001,上证指数,845.123
1996-07-25,'000001,上证指数,868.159
1996-07-24,'000001,上证指数,887.596
1996-07-23,'000001,上证指数,871.487
1996-07-22,'000001,上证指数,884.939
1996-07-19,'000001,上证指数,856.928
1996-07-18,'000001,上证指数,818.044
1996-07-17,'000001,上证指数,808.99
1996-07-16,'000001,上证指数,823.08
1996-07-15,'000001,上证指数,789.158
1996-07-12,'000001,上证指数,796.41
1996-07-11,'000001,上证指数,792.068
1996-07-10,'000001,上证指数,820.046
1996-07-09,'000001,上证指数,817.612
1996-07-08,'000001,上证指数,807.339
1996-07-05,'000001,上证指数,785.379
1996-07-04,'000001,上证指数,785.429
1996-07-03,'000001,上证指数,786.134
1996-07-02,'000001,上证指数,759.713
1996-07-01,'000001,上证指数,761.115
1996-06-28,'000001,上证指数,804.251
1996-06-27,'000001,上证指数,806.461
1996-06-26,'000001,上证指数,801.463
1996-06-25,'000001,上证指数,780.65
1996-06-24,'000001,上证指数,793.339
1996-06-21,'000001,上证指数,796.108
1996-06-20,'000001,上证指数,793.585
1996-06-19,'000001,上证指数,796.911
1996-06-18,'000001,上证指数,793.564
1996-06-17,'000001,上证指数,751.996
1996-06-14,'000001,上证指数,777.275
1996-06-13,'000001,上证指数,768.681
1996-06-12,'000001,上证指数,755.772
1996-06-11,'000001,上证指数,752.26
1996-06-10,'000001,上证指数,764.386
1996-06-07,'000001,上证指数,727.341
1996-06-06,'000001,上证指数,702.637
1996-06-05,'000001,上证指数,696.97
1996-06-04,'000001,上证指数,651.511
1996-06-03,'000001,上证指数,641.092
1996-05-31,'000001,上证指数,643.65
1996-05-30,'000001,上证指数,636.364
1996-05-29,'000001,上证指数,650.555
1996-05-28,'000001,上证指数,646.912
1996-05-27,'000001,上证指数,637.959
1996-05-24,'000001,上证指数,639.802
1996-05-23,'000001,上证指数,642.673
1996-05-22,'000001,上证指数,668.621
1996-05-21,'000001,上证指数,661.852
1996-05-20,'000001,上证指数,703.084
1996-05-17,'000001,上证指数,711.93
1996-05-16,'000001,上证指数,683.07
1996-05-15,'000001,上证指数,682.05
1996-05-14,'000001,上证指数,665.41
1996-05-13,'000001,上证指数,666.1
1996-05-10,'000001,上证指数,661.47
1996-05-09,'000001,上证指数,656.9
1996-05-08,'000001,上证指数,661.27
1996-05-07,'000001,上证指数,661.16
1996-05-06,'000001,上证指数,671.28
1996-05-03,'000001,上证指数,650.04
1996-05-02,'000001,上证指数,654.43
1996-04-30,'000001,上证指数,681.16
1996-04-29,'000001,上证指数,738.62
1996-04-26,'000001,上证指数,707.61
1996-04-25,'000001,上证指数,652.67
1996-04-24,'000001,上证指数,664.65
1996-04-23,'000001,上证指数,623.77
1996-04-22,'000001,上证指数,613.97
1996-04-19,'000001,上证指数,618.12
1996-04-18,'000001,上证指数,600.28
1996-04-17,'000001,上证指数,593.38
1996-04-16,'000001,上证指数,590.85
1996-04-15,'000001,上证指数,584.67
1996-04-12,'000001,上证指数,586.96
1996-04-11,'000001,上证指数,583.38
1996-04-10,'000001,上证指数,579.82
1996-04-09,'000001,上证指数,578.07
1996-04-08,'000001,上证指数,581.38
1996-04-05,'000001,上证指数,582.53
1996-04-04,'000001,上证指数,563.19
1996-04-03,'000001,上证指数,560.98
1996-04-02,'000001,上证指数,557.21
1996-04-01,'000001,上证指数,566.19
1996-03-29,'000001,上证指数,556.39
1996-03-28,'000001,上证指数,554.04
1996-03-27,'000001,上证指数,562.35
1996-03-26,'000001,上证指数,563.52
1996-03-25,'000001,上证指数,570.24
1996-03-22,'000001,上证指数,570.18
1996-03-21,'000001,上证指数,569.76
1996-03-20,'000001,上证指数,569.67
1996-03-19,'000001,上证指数,566.55
1996-03-18,'000001,上证指数,567.87
1996-03-15,'000001,上证指数,562.39
1996-03-14,'000001,上证指数,562.3
1996-03-13,'000001,上证指数,563.2
1996-03-12,'000001,上证指数,563.88
1996-03-11,'000001,上证指数,568.12
1996-03-08,'000001,上证指数,573.13
1996-03-07,'000001,上证指数,569.33
1996-03-06,'000001,上证指数,559.7
1996-03-05,'000001,上证指数,587.06
1996-03-04,'000001,上证指数,601.98
1996-02-16,'000001,上证指数,552.94
1996-02-15,'000001,上证指数,536.98
1996-02-14,'000001,上证指数,529.25
1996-02-13,'000001,上证指数,529.58
1996-02-12,'000001,上证指数,523.85
1996-02-09,'000001,上证指数,525.41
1996-02-08,'000001,上证指数,521.86
1996-02-07,'000001,上证指数,524.3
1996-02-06,'000001,上证指数,520.69
1996-02-05,'000001,上证指数,522.85
1996-02-02,'000001,上证指数,536.04
1996-02-01,'000001,上证指数,536.68
1996-01-31,'000001,上证指数,537.35
1996-01-30,'000001,上证指数,532.57
1996-01-29,'000001,上证指数,529.14
1996-01-26,'000001,上证指数,525.57
1996-01-25,'000001,上证指数,521.37
1996-01-24,'000001,上证指数,522.63
1996-01-23,'000001,上证指数,519.6
1996-01-22,'000001,上证指数,516.46
1996-01-19,'000001,上证指数,523.51
1996-01-18,'000001,上证指数,517.63
1996-01-17,'000001,上证指数,537.31
1996-01-16,'000001,上证指数,547.76
1996-01-15,'000001,上证指数,551.04
1996-01-12,'000001,上证指数,547.11
1996-01-11,'000001,上证指数,545.64
1996-01-10,'000001,上证指数,547.62
1996-01-09,'000001,上证指数,558.62
1996-01-08,'000001,上证指数,539.17
1996-01-05,'000001,上证指数,536.37
1996-01-04,'000001,上证指数,558.76
1996-01-03,'000001,上证指数,542.42
1996-01-02,'000001,上证指数,537.87
1995-12-29,'000001,上证指数,555.29
1995-12-28,'000001,上证指数,556.82
1995-12-27,'000001,上证指数,570.4
1995-12-26,'000001,上证指数,572.22
1995-12-25,'000001,上证指数,580.03
1995-12-22,'000001,上证指数,594.24
1995-12-21,'000001,上证指数,597.43
1995-12-20,'000001,上证指数,601.04
1995-12-19,'000001,上证指数,592.06
1995-12-18,'000001,上证指数,592.14
1995-12-15,'000001,上证指数,603.89
1995-12-14,'000001,上证指数,614.75
1995-12-13,'000001,上证指数,613.8
1995-12-12,'000001,上证指数,629.45
1995-12-11,'000001,上证指数,619.26
1995-12-08,'000001,上证指数,636.78
1995-12-07,'000001,上证指数,631.84
1995-12-06,'000001,上证指数,628.43
1995-12-05,'000001,上证指数,637.22
1995-12-04,'000001,上证指数,634.92
1995-12-01,'000001,上证指数,633.81
1995-11-30,'000001,上证指数,641.14
1995-11-29,'000001,上证指数,641.59
1995-11-28,'000001,上证指数,652.57
1995-11-27,'000001,上证指数,645.03
1995-11-24,'000001,上证指数,659.37
1995-11-23,'000001,上证指数,658.37
1995-11-22,'000001,上证指数,663.32
1995-11-21,'000001,上证指数,678.42
1995-11-20,'000001,上证指数,674.74
1995-11-17,'000001,上证指数,676.19
1995-11-16,'000001,上证指数,682.44
1995-11-15,'000001,上证指数,692.2
1995-11-14,'000001,上证指数,688.87
1995-11-13,'000001,上证指数,688.7
1995-11-10,'000001,上证指数,708.76
1995-11-09,'000001,上证指数,711.2
1995-11-08,'000001,上证指数,711.61
1995-11-07,'000001,上证指数,729.69
1995-11-06,'000001,上证指数,736.15
1995-11-03,'000001,上证指数,727.78
1995-11-02,'000001,上证指数,721.7
1995-11-01,'000001,上证指数,723.39
1995-10-31,'000001,上证指数,717.32
1995-10-30,'000001,上证指数,722.78
1995-10-27,'000001,上证指数,722.37
1995-10-26,'000001,上证指数,731.47
1995-10-25,'000001,上证指数,760.41
1995-10-24,'000001,上证指数,723.57
1995-10-23,'000001,上证指数,723.09
1995-10-20,'000001,上证指数,726.29
1995-10-19,'000001,上证指数,702.79
1995-10-18,'000001,上证指数,716.83
1995-10-17,'000001,上证指数,702.4
1995-10-16,'000001,上证指数,701.34
1995-10-13,'000001,上证指数,702.98
1995-10-12,'000001,上证指数,704.4
1995-10-11,'000001,上证指数,710.89
1995-10-10,'000001,上证指数,708.63
1995-10-09,'000001,上证指数,706.29
1995-10-06,'000001,上证指数,719.96
1995-10-05,'000001,上证指数,724.88
1995-10-04,'000001,上证指数,717.79
1995-09-29,'000001,上证指数,722.43
1995-09-28,'000001,上证指数,711.19
1995-09-27,'000001,上证指数,708.46
1995-09-26,'000001,上证指数,728.86
1995-09-25,'000001,上证指数,723.35
1995-09-22,'000001,上证指数,730.01
1995-09-21,'000001,上证指数,731.17
1995-09-20,'000001,上证指数,726.14
1995-09-19,'000001,上证指数,736.74
1995-09-18,'000001,上证指数,757.4
1995-09-15,'000001,上证指数,755.93
1995-09-14,'000001,上证指数,758.13
1995-09-13,'000001,上证指数,763.18
1995-09-12,'000001,上证指数,763.69
1995-09-11,'000001,上证指数,775.45
1995-09-08,'000001,上证指数,751.08
1995-09-07,'000001,上证指数,753.84
1995-09-06,'000001,上证指数,753.75
1995-09-05,'000001,上证指数,739.53
1995-09-04,'000001,上证指数,737.89
1995-09-01,'000001,上证指数,728.84
1995-08-31,'000001,上证指数,723.87
1995-08-30,'000001,上证指数,715.73
1995-08-29,'000001,上证指数,722.08
1995-08-28,'000001,上证指数,725.62
1995-08-25,'000001,上证指数,727.58
1995-08-24,'000001,上证指数,733.85
1995-08-23,'000001,上证指数,729.89
1995-08-22,'000001,上证指数,739.86
1995-08-21,'000001,上证指数,739.06
1995-08-18,'000001,上证指数,757.43
1995-08-17,'000001,上证指数,769.45
1995-08-16,'000001,上证指数,767.66
1995-08-15,'000001,上证指数,751.48
1995-08-14,'000001,上证指数,776.13
1995-08-11,'000001,上证指数,744.99
1995-08-10,'000001,上证指数,735.15
1995-08-09,'000001,上证指数,717.46
1995-08-08,'000001,上证指数,712.53
1995-08-07,'000001,上证指数,718.08
1995-08-04,'000001,上证指数,709.88
1995-08-03,'000001,上证指数,703.44
1995-08-02,'000001,上证指数,699.99
1995-08-01,'000001,上证指数,715.4
1995-07-31,'000001,上证指数,695.55
1995-07-28,'000001,上证指数,695.42
1995-07-27,'000001,上证指数,697.72
1995-07-26,'000001,上证指数,691.12
1995-07-25,'000001,上证指数,703.58
1995-07-24,'000001,上证指数,709.92
1995-07-21,'000001,上证指数,693.56
1995-07-20,'000001,上证指数,690.3
1995-07-19,'000001,上证指数,690.98
1995-07-18,'000001,上证指数,715.47
1995-07-17,'000001,上证指数,695.45
1995-07-14,'000001,上证指数,652.8
1995-07-13,'000001,上证指数,656.15
1995-07-12,'000001,上证指数,648.91
1995-07-11,'000001,上证指数,649.19
1995-07-10,'000001,上证指数,666.24
1995-07-07,'000001,上证指数,666.78
1995-07-06,'000001,上证指数,637.77
1995-07-05,'000001,上证指数,636.03
1995-07-04,'000001,上证指数,620.62
1995-07-03,'000001,上证指数,613.18
1995-06-30,'000001,上证指数,630.58
1995-06-29,'000001,上证指数,643.92
1995-06-28,'000001,上证指数,647.64
1995-06-27,'000001,上证指数,649.93
